userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
royvalencia@example.net,Lyons-Harrison Initiative,10-04-2022,16-04-2022,,,11.0,4.0,4.0,,,5.0,2.0,BAU Activity
rachelhudson@example.org,Clark Group Initiative,09-04-2023,15-04-2023,,Eager to collaborate with the team,,5.0,4.0,,0.0,7.0,,BAU Activity
ywilson@example.net,Thomas Inc Project,03-07-2022,09-07-2022,,Can't wait to see the end result,,,3.0,4.0,7.0,4.0,4.0,BAU Activity
russellrandall@example.net,Pierce and Sons Solution,24-09-2023,30-09-2023,,Feeling motivated,1.0,,10.0,,,5.0,0.0,Sales Activity
robert53@example.org,White-Holland Solution,11-02-2024,17-02-2024,,,0.0,4.0,,5.0,,,3.0,Sales Activity
eric58@example.org,Lam-Garrison Initiative,20-08-2023,26-08-2023,,,1.0,5.0,,6.0,,11.0,,Sales Activity
thomasgarcia@example.net,Ford-Gibson Project,07-05-2023,13-05-2023,,,4.0,6.0,,,,,,Sales Activity
morrisbrandon@example.org,Singh Ltd Solution,04-12-2022,10-12-2022,,,,,4.0,6.0,11.0,,0.0,BAU Activity
tiffany19@example.org,"Silva, Wright and Schmidt Initiative",09-10-2022,15-10-2022,,,0.0,6.0,5.0,,7.0,4.0,,BAU Activity
amber00@example.com,Morgan Inc Project,01-05-2022,07-05-2022,,,2.0,,6.0,,8.0,5.0,0.0,BAU Activity
kathleen96@example.net,"Adams, Stewart and Thompson Initiative",28-08-2022,03-09-2022,,Feeling optimistic about this project,2.0,5.0,,,5.0,,8.0,Sales Activity
steven58@example.net,Shaw-Lara Solution,05-03-2023,11-03-2023,,Eager to collaborate with the team,3.0,0.0,,,,0.0,1.0,Sales Activity
timothy01@example.com,"Monroe, Campbell and Mack Initiative",18-06-2023,24-06-2023,,Looking forward to the challenge,0.0,5.0,1.0,0.0,,4.0,12.0,Sales Activity
deanna38@example.net,"Hall, Copeland and Fuller Solution",19-11-2023,25-11-2023,,,1.0,5.0,4.0,,9.0,6.0,2.0,Sales Activity
martinezdanielle@example.net,"Johnson, Williams and Stanley Solution",08-10-2023,14-10-2023,,,5.0,,4.0,4.0,8.0,3.0,,BAU Activity
edward69@example.com,Vasquez PLC Initiative,19-11-2023,25-11-2023,,,2.0,,,,1.0,,,BAU Activity
kellyferguson@example.com,Rodriguez-Fletcher Solution,30-07-2023,05-08-2023,,,0.0,5.0,2.0,10.0,10.0,,0.0,Sales Activity
thompsonrobert@example.org,White-Holland Solution,03-09-2023,09-09-2023,,,,4.0,,,4.0,,2.0,Sales Activity
gary49@example.net,"Lam, Fisher and Abbott Project",20-11-2022,26-11-2022,,Feeling motivated,,5.0,,7.0,3.0,5.0,0.0,Sales Activity
alisonhartman@example.net,Thomas Inc Project,26-02-2023,04-03-2023,,,1.0,,5.0,,2.0,5.0,1.0,Sales Activity
crasmussen@example.net,Love Inc Initiative,05-03-2023,11-03-2023,,Looking forward to the challenge,,6.0,4.0,11.0,,,,BAU Activity
ileonard@example.org,"Lam, Fisher and Abbott Project",16-04-2023,22-04-2023,,Excited to get started!,3.0,,,6.0,4.0,,2.0,BAU Activity
jason35@example.com,"Hale, Gray and Martinez Initiative",09-04-2023,15-04-2023,,Looking forward to the challenge,,1.0,11.0,6.0,5.0,,0.0,BAU Activity
tmejia@example.org,Yoder Inc Initiative,24-03-2024,30-03-2024,,Feeling motivated,3.0,12.0,5.0,9.0,6.0,6.0,,BAU Activity
nsmall@example.org,Pierce and Sons Solution,19-02-2023,25-02-2023,,,1.0,,,,,5.0,6.0,Sales Activity
morgandiaz@example.org,"Johnson, Williams and Stanley Solution",21-05-2023,27-05-2023,,,,2.0,12.0,5.0,8.0,,11.0,Sales Activity
taylor00@example.net,Boyer Inc Solution,25-09-2022,01-10-2022,,,,5.0,,,10.0,,1.0,BAU Activity
hernandezmichelle@example.net,"Silva, Wright and Schmidt Initiative",05-02-2023,11-02-2023,,Feeling motivated,,4.0,6.0,1.0,11.0,11.0,,BAU Activity
benjamin83@example.com,Pierce and Sons Solution,30-04-2023,06-05-2023,,,1.0,4.0,,4.0,,,1.0,Sales Activity
crystalclark@example.net,"Silva, Wright and Schmidt Initiative",16-07-2023,22-07-2023,,Hopeful for a successful outcome,0.0,0.0,5.0,,,,12.0,BAU Activity
weaverpaul@example.net,Knox-Pope Initiative,02-04-2023,08-04-2023,,,6.0,8.0,3.0,,11.0,6.0,,BAU Activity
ericwyatt@example.org,White-Holland Solution,15-05-2022,21-05-2022,,,12.0,6.0,4.0,5.0,5.0,,0.0,BAU Activity
aaron61@example.com,Bell-Henderson Project,30-10-2022,05-11-2022,,,8.0,5.0,2.0,6.0,,0.0,5.0,BAU Activity
hthomas@example.org,Harrison LLC Solution,11-02-2024,17-02-2024,,,,0.0,1.0,9.0,8.0,1.0,1.0,Sales Activity
johnsoneric@example.org,"Monroe, Campbell and Mack Initiative",09-10-2022,15-10-2022,,Looking forward to the challenge,0.0,,,,4.0,4.0,,Sales Activity
vwang@example.org,Morgan Inc Project,04-09-2022,10-09-2022,,Feeling motivated,0.0,,6.0,6.0,4.0,1.0,3.0,Sales Activity
jimmymendoza@example.net,White-Holland Solution,15-01-2023,21-01-2023,,,,12.0,4.0,2.0,,4.0,7.0,BAU Activity
williamsjulie@example.net,Ford-Gibson Project,13-11-2022,19-11-2022,,,,6.0,0.0,,,5.0,0.0,Sales Activity
misty05@example.org,Thomas Inc Project,01-05-2022,07-05-2022,,,6.0,10.0,,10.0,4.0,0.0,2.0,BAU Activity
kathleenhale@example.net,White-Holland Solution,04-12-2022,10-12-2022,,Eager to collaborate with the team,1.0,,,,,11.0,2.0,BAU Activity
allencraig@example.net,"Webster, Wiley and Phillips Project",10-04-2022,16-04-2022,,Ready to dive in,0.0,12.0,,5.0,,,0.0,BAU Activity
lflores@example.com,Hale-Aguilar Solution,20-08-2023,26-08-2023,,,2.0,,10.0,10.0,6.0,5.0,0.0,Sales Activity
brandy69@example.net,Walker-Evans Initiative,26-06-2022,02-07-2022,,Feeling optimistic about this project,1.0,4.0,,,4.0,6.0,8.0,Sales Activity
eford@example.com,Walker-Evans Initiative,31-12-2023,06-01-2024,,Feeling motivated,1.0,4.0,4.0,5.0,11.0,8.0,4.0,BAU Activity
curtismarks@example.org,Williams LLC Initiative,31-12-2023,06-01-2024,,Ready to dive in,,5.0,11.0,4.0,11.0,11.0,3.0,BAU Activity
pwilliamson@example.net,Singh Ltd Solution,20-11-2022,26-11-2022,,Eager to collaborate with the team,6.0,,,1.0,5.0,5.0,2.0,Sales Activity
charlesvelasquez@example.org,Love Inc Initiative,18-02-2024,24-02-2024,,,,3.0,5.0,3.0,,6.0,0.0,Sales Activity
katieberry@example.org,"Monroe, Campbell and Mack Initiative",04-06-2023,10-06-2023,,Excited to get started!,0.0,7.0,10.0,10.0,,5.0,,Sales Activity
blamb@example.net,Lewis PLC Project,18-06-2023,24-06-2023,,,3.0,4.0,12.0,9.0,4.0,5.0,8.0,Sales Activity
jennifer60@example.com,Rodriguez-Fletcher Solution,07-05-2023,13-05-2023,,Eager to collaborate with the team,,6.0,,,5.0,10.0,,Sales Activity
robinowens@example.net,"Webster, Wiley and Phillips Project",04-09-2022,10-09-2022,,,4.0,2.0,1.0,6.0,,4.0,3.0,BAU Activity
deborah35@example.org,Clark Group Initiative,23-04-2023,29-04-2023,,,2.0,1.0,8.0,12.0,4.0,6.0,,BAU Activity
erodriguez@example.org,Shaw-Lara Solution,11-09-2022,17-09-2022,,,3.0,6.0,4.0,,4.0,,,BAU Activity
markjames@example.com,Bailey-Jimenez Solution,07-01-2024,13-01-2024,,Hopeful for a successful outcome,0.0,10.0,,7.0,,,9.0,BAU Activity
tanyaaguirre@example.com,Harrison LLC Solution,02-10-2022,08-10-2022,,,3.0,5.0,7.0,6.0,5.0,6.0,2.0,BAU Activity
james18@example.com,Bell-Henderson Project,05-11-2023,11-11-2023,,,1.0,8.0,4.0,7.0,,4.0,9.0,Sales Activity
barbara52@example.net,"Silva, Wright and Schmidt Initiative",16-07-2023,22-07-2023,,,,,11.0,6.0,12.0,1.0,,BAU Activity
bchavez@example.net,Bell-Henderson Project,14-08-2022,20-08-2022,,Excited to get started!,10.0,,5.0,,3.0,,,BAU Activity
carlsonerica@example.net,Bell-Henderson Project,03-03-2024,09-03-2024,,Feeling optimistic about this project,0.0,4.0,3.0,7.0,,12.0,9.0,Sales Activity
ashleybooth@example.com,Warren-Ingram Initiative,11-09-2022,17-09-2022,,,7.0,,11.0,2.0,6.0,6.0,2.0,Sales Activity
omartinez@example.com,Roberts Ltd Initiative,28-08-2022,03-09-2022,,,12.0,8.0,,5.0,4.0,6.0,0.0,BAU Activity
murphymaria@example.org,Yoder Inc Initiative,23-07-2023,29-07-2023,,Excited to get started!,,8.0,,4.0,4.0,0.0,2.0,BAU Activity
zachary68@example.org,Lyons-Harrison Initiative,18-12-2022,24-12-2022,,,0.0,11.0,12.0,,,9.0,,Sales Activity
whitejerry@example.com,Wright PLC Solution,28-01-2024,03-02-2024,,,0.0,6.0,,,,5.0,,BAU Activity
carpenterjennifer@example.com,Bell-Henderson Project,11-06-2023,17-06-2023,,Excited to get started!,10.0,12.0,4.0,7.0,12.0,6.0,1.0,BAU Activity
mitchellbrad@example.com,Pierce and Sons Solution,01-05-2022,07-05-2022,,,,0.0,0.0,8.0,5.0,3.0,0.0,BAU Activity
wwilson@example.com,Shaffer-Donovan Initiative,10-04-2022,16-04-2022,,,3.0,6.0,,6.0,5.0,12.0,7.0,Sales Activity
jeremy65@example.com,"Smith, Richard and Arroyo Project",22-05-2022,28-05-2022,,,6.0,5.0,,4.0,,6.0,9.0,Sales Activity
simmonsmatthew@example.org,Sanchez Inc Initiative,11-12-2022,17-12-2022,,,2.0,,,4.0,4.0,3.0,,Sales Activity
jennifer60@example.com,Rodriguez-Fletcher Solution,28-01-2024,03-02-2024,,,,3.0,4.0,,6.0,1.0,0.0,Sales Activity
lflores@example.com,Bailey-Jimenez Solution,16-04-2023,22-04-2023,,Looking forward to the challenge,2.0,5.0,,11.0,5.0,10.0,2.0,BAU Activity
tammybrown@example.net,Hale-Aguilar Solution,23-07-2023,29-07-2023,,Feeling optimistic about this project,,,9.0,,,7.0,,BAU Activity
ihammond@example.org,Harris-Randolph Initiative,19-11-2023,25-11-2023,,Eager to collaborate with the team,11.0,,,3.0,0.0,,3.0,Sales Activity
emontoya@example.org,"Johnson, Pierce and Davis Project",17-04-2022,23-04-2022,,Excited to get started!,,5.0,10.0,6.0,,4.0,0.0,BAU Activity
catherine40@example.net,Vasquez PLC Initiative,20-08-2023,26-08-2023,,,8.0,,,12.0,4.0,0.0,,BAU Activity
tiffanyaguirre@example.net,Harrison LLC Solution,02-10-2022,08-10-2022,,,1.0,,6.0,3.0,5.0,2.0,10.0,BAU Activity
lindsay66@example.com,"Hall, Copeland and Fuller Solution",26-03-2023,01-04-2023,,Can't wait to see the end result,,5.0,6.0,,9.0,3.0,,BAU Activity
olewis@example.net,"Silva, Wright and Schmidt Initiative",04-06-2023,10-06-2023,,,7.0,,12.0,6.0,6.0,6.0,10.0,Sales Activity
cathy51@example.org,Martinez Inc Solution,14-05-2023,20-05-2023,,,,5.0,4.0,,6.0,,0.0,BAU Activity
wongamanda@example.com,Lam-Garrison Initiative,12-06-2022,18-06-2022,,,8.0,,9.0,4.0,4.0,,,BAU Activity
laguilar@example.net,Morgan Inc Project,17-04-2022,23-04-2022,,,3.0,5.0,,4.0,6.0,4.0,3.0,Sales Activity
logan81@example.org,Lucas Inc Initiative,31-12-2023,06-01-2024,,Feeling motivated,1.0,6.0,,0.0,5.0,3.0,,BAU Activity
anthonyjoseph@example.org,Davis-Sullivan Project,26-11-2023,02-12-2023,,Ready to dive in,2.0,5.0,0.0,,,4.0,3.0,Sales Activity
halljonathan@example.net,"Johnson, Pierce and Davis Project",23-07-2023,29-07-2023,,,,4.0,5.0,5.0,7.0,,,BAU Activity
blamb@example.net,Lewis PLC Project,27-11-2022,03-12-2022,,,1.0,4.0,9.0,9.0,5.0,4.0,2.0,Sales Activity
xgray@example.org,Rodriguez-Fletcher Solution,17-04-2022,23-04-2022,,,12.0,,5.0,5.0,6.0,,1.0,BAU Activity
cowens@example.com,Lyons-Harrison Initiative,03-09-2023,09-09-2023,,,,4.0,4.0,8.0,6.0,12.0,10.0,Sales Activity
andrew68@example.com,Sanchez Inc Initiative,06-11-2022,12-11-2022,,,0.0,8.0,12.0,5.0,8.0,3.0,9.0,Sales Activity
logan81@example.org,Lucas Inc Initiative,18-06-2023,24-06-2023,,Excited to get started!,,4.0,0.0,5.0,7.0,,1.0,BAU Activity
patricia71@example.com,"Lam, Fisher and Abbott Project",16-04-2023,22-04-2023,,Eager to collaborate with the team,0.0,7.0,5.0,,,5.0,,BAU Activity
ffischer@example.com,Shaw-Lara Solution,29-10-2023,04-11-2023,,,0.0,,,,,9.0,,BAU Activity
rodriguezjordan@example.com,Ford-Gibson Project,28-01-2024,03-02-2024,,Feeling optimistic about this project,0.0,,,5.0,,,1.0,Sales Activity
michaelgeorge@example.com,Hale-Aguilar Solution,01-05-2022,07-05-2022,,,3.0,4.0,5.0,4.0,4.0,10.0,1.0,BAU Activity
ashley24@example.com,"Johnson, Williams and Stanley Solution",29-01-2023,04-02-2023,,,5.0,5.0,8.0,4.0,,,,Sales Activity
brownmatthew@example.com,Davis-Sullivan Project,12-03-2023,18-03-2023,,,2.0,,4.0,4.0,,,1.0,BAU Activity
matthew08@example.net,Harrison LLC Solution,23-04-2023,29-04-2023,,,3.0,,,,2.0,5.0,,BAU Activity
perkinslauren@example.com,Morgan Inc Project,31-03-2024,06-04-2024,,Excited to get started!,,6.0,5.0,4.0,,0.0,,Sales Activity
michael77@example.org,Clark Group Initiative,10-04-2022,16-04-2022,,Ready to dive in,,5.0,1.0,,2.0,,,Sales Activity
clarkandrea@example.com,Pierce and Sons Solution,05-02-2023,11-02-2023,,,4.0,,11.0,5.0,5.0,4.0,12.0,BAU Activity
hollandtimothy@example.org,Sanchez Inc Initiative,17-12-2023,23-12-2023,,Excited to get started!,1.0,,1.0,,,5.0,8.0,BAU Activity
zacharymorales@example.net,"Smith, Richard and Arroyo Project",05-03-2023,11-03-2023,,,1.0,4.0,1.0,,12.0,10.0,2.0,Sales Activity
beverly80@example.org,Thomas Inc Project,16-07-2023,22-07-2023,,Hopeful for a successful outcome,5.0,5.0,,10.0,,,2.0,BAU Activity
briannapreston@example.org,Sanchez Inc Initiative,26-06-2022,02-07-2022,,Looking forward to the challenge,0.0,4.0,5.0,5.0,4.0,5.0,,BAU Activity
tiffany19@example.org,Lam-Garrison Initiative,20-08-2023,26-08-2023,,Looking forward to the challenge,,11.0,2.0,4.0,8.0,,,Sales Activity
alishawalker@example.com,White-Holland Solution,07-08-2022,13-08-2022,,,2.0,4.0,,,4.0,6.0,0.0,BAU Activity
kaitlin83@example.org,"Johnson, Pierce and Davis Project",04-02-2024,10-02-2024,,,0.0,,5.0,5.0,1.0,10.0,3.0,Sales Activity
ricejohn@example.net,"Johnson, Williams and Stanley Solution",13-08-2023,19-08-2023,,Feeling optimistic about this project,8.0,5.0,,9.0,1.0,11.0,0.0,Sales Activity
kleon@example.net,"Smith, Richard and Arroyo Project",24-04-2022,30-04-2022,,,1.0,7.0,,5.0,4.0,5.0,,BAU Activity
kenglish@example.com,"Hall, Copeland and Fuller Solution",09-10-2022,15-10-2022,,Looking forward to the challenge,1.0,5.0,,6.0,,5.0,,BAU Activity
allen46@example.org,"Silva, Wright and Schmidt Initiative",25-06-2023,01-07-2023,,Hopeful for a successful outcome,2.0,,6.0,10.0,,5.0,0.0,Sales Activity
xjames@example.net,Warren-Ingram Initiative,22-10-2023,28-10-2023,,,3.0,2.0,3.0,4.0,,4.0,,BAU Activity
torresjonathan@example.com,"Hale, Gray and Martinez Initiative",10-07-2022,16-07-2022,,Feeling optimistic about this project,,,5.0,,4.0,,1.0,Sales Activity
michaelmcgrath@example.org,Harrison LLC Solution,19-11-2023,25-11-2023,,Feeling motivated,0.0,10.0,,4.0,4.0,0.0,8.0,BAU Activity
hmiddleton@example.net,"Lopez, Ramirez and Harris Initiative",17-07-2022,23-07-2022,,Eager to collaborate with the team,0.0,11.0,,5.0,3.0,,0.0,BAU Activity
michaelhubbard@example.net,Nguyen-Cox Initiative,15-10-2023,21-10-2023,,,2.0,,5.0,5.0,5.0,,1.0,BAU Activity
kconner@example.org,Shaw-Lara Solution,12-11-2023,18-11-2023,,Feeling motivated,2.0,11.0,,4.0,4.0,,1.0,BAU Activity
sanchezterri@example.com,White-Holland Solution,01-05-2022,07-05-2022,,,2.0,4.0,4.0,12.0,2.0,,,Sales Activity
grahamcrystal@example.com,Harrison LLC Solution,31-07-2022,06-08-2022,,Feeling motivated,10.0,9.0,7.0,0.0,4.0,5.0,7.0,Sales Activity
ochavez@example.com,Boyer Inc Solution,21-05-2023,27-05-2023,,Excited to get started!,1.0,,11.0,4.0,0.0,6.0,,BAU Activity
elizabethpeterson@example.net,Lucas Inc Initiative,11-12-2022,17-12-2022,,,1.0,5.0,,10.0,12.0,9.0,3.0,BAU Activity
charleshorne@example.org,Singh Ltd Solution,09-10-2022,15-10-2022,,,3.0,7.0,,6.0,,,,Sales Activity
zreese@example.com,Singh Ltd Solution,22-01-2023,28-01-2023,,,,,4.0,,6.0,0.0,0.0,Sales Activity
martinbecky@example.org,Morgan Inc Project,31-12-2023,06-01-2024,,Can't wait to see the end result,1.0,1.0,,6.0,0.0,,1.0,Sales Activity
contrerassamantha@example.net,Morgan Inc Project,29-10-2023,04-11-2023,,,1.0,5.0,,5.0,,,,Sales Activity
ptaylor@example.net,Nolan-Clark Initiative,01-10-2023,07-10-2023,,Hopeful for a successful outcome,1.0,8.0,,,1.0,6.0,,Sales Activity
madisonjones@example.org,Davis-Sullivan Project,30-10-2022,05-11-2022,,,2.0,4.0,4.0,5.0,,,10.0,Sales Activity
philip27@example.net,"Hale, Gray and Martinez Initiative",10-12-2023,16-12-2023,,,3.0,6.0,5.0,5.0,7.0,,,Sales Activity
zroberts@example.org,Bell-Henderson Project,25-06-2023,01-07-2023,,,1.0,6.0,,6.0,6.0,,0.0,Sales Activity
ylong@example.com,"Silva, Wright and Schmidt Initiative",23-04-2023,29-04-2023,,Can't wait to see the end result,11.0,4.0,6.0,0.0,4.0,,0.0,Sales Activity
kennethbenjamin@example.net,Morgan Inc Project,18-09-2022,24-09-2022,,,1.0,0.0,5.0,,,11.0,0.0,BAU Activity
theresahurley@example.net,Lam-Garrison Initiative,24-09-2023,30-09-2023,,,3.0,9.0,,6.0,4.0,4.0,,BAU Activity
qhill@example.org,Harris-Randolph Initiative,18-12-2022,24-12-2022,,,6.0,5.0,,9.0,4.0,,,BAU Activity
tammybrown@example.net,White-Holland Solution,16-07-2023,22-07-2023,,Excited to get started!,1.0,5.0,8.0,10.0,,4.0,3.0,BAU Activity
ramosheather@example.net,Williams LLC Initiative,23-10-2022,29-10-2022,,Excited to get started!,,,2.0,4.0,7.0,4.0,0.0,Sales Activity
chadmiddleton@example.net,Lyons-Harrison Initiative,15-10-2023,21-10-2023,,,9.0,8.0,,,9.0,,,Sales Activity
ballhunter@example.org,Nguyen-Cox Initiative,01-01-2023,07-01-2023,,Hopeful for a successful outcome,1.0,3.0,5.0,0.0,1.0,3.0,1.0,Sales Activity
armstrongdavid@example.org,Davis-Sullivan Project,05-06-2022,11-06-2022,,Can't wait to see the end result,,4.0,,,5.0,12.0,2.0,BAU Activity
nicholas90@example.com,"Lopez, Ramirez and Harris Initiative",08-10-2023,14-10-2023,,,12.0,12.0,,0.0,,,5.0,BAU Activity
bradley79@example.com,"Lam, Fisher and Abbott Project",14-08-2022,20-08-2022,,,8.0,3.0,,5.0,,5.0,11.0,BAU Activity
brownjessica@example.net,"Johnson, Williams and Stanley Solution",25-02-2024,02-03-2024,,Excited to get started!,4.0,10.0,4.0,4.0,8.0,3.0,,Sales Activity
kayla27@example.com,"Johnson, Williams and Stanley Solution",26-02-2023,04-03-2023,,,,9.0,5.0,,8.0,,,BAU Activity
ibarton@example.org,Martinez Inc Solution,14-05-2023,20-05-2023,,Eager to collaborate with the team,9.0,6.0,12.0,6.0,5.0,,,Sales Activity
hillkelly@example.org,Williams LLC Initiative,19-02-2023,25-02-2023,,Feeling motivated,1.0,5.0,5.0,6.0,6.0,,3.0,BAU Activity
marksavage@example.org,Carson-Clayton Initiative,10-03-2024,16-03-2024,,Feeling motivated,0.0,1.0,,4.0,10.0,,3.0,Sales Activity
colemanjames@example.net,Bell-Henderson Project,22-05-2022,28-05-2022,,Excited to get started!,,7.0,,0.0,5.0,,,BAU Activity
michaelwhite@example.com,Thomas Inc Project,03-07-2022,09-07-2022,,,,,,6.0,2.0,,0.0,BAU Activity
jenniferjohnson@example.org,Sanchez Inc Initiative,14-01-2024,20-01-2024,,,0.0,6.0,,,3.0,4.0,,BAU Activity
brownashley@example.com,Thomas Inc Project,03-09-2023,09-09-2023,,,7.0,,0.0,,6.0,,1.0,BAU Activity
carlosrogers@example.net,Clark Group Initiative,28-01-2024,03-02-2024,,,,,5.0,,2.0,5.0,9.0,BAU Activity
mitchelljones@example.net,"Rice, Jones and Harris Initiative",22-10-2023,28-10-2023,,Feeling motivated,11.0,5.0,6.0,5.0,12.0,4.0,1.0,Sales Activity
ypreston@example.com,Nolan-Clark Initiative,20-11-2022,26-11-2022,,Feeling motivated,2.0,11.0,,,4.0,,1.0,BAU Activity
kenneth01@example.com,Singh Ltd Solution,05-02-2023,11-02-2023,,,,,5.0,4.0,,4.0,3.0,Sales Activity
timothywalker@example.net,Wright PLC Solution,19-03-2023,25-03-2023,,,3.0,10.0,4.0,5.0,5.0,10.0,,BAU Activity
amy72@example.net,Love Inc Initiative,04-02-2024,10-02-2024,,Feeling motivated,2.0,2.0,,3.0,4.0,5.0,0.0,BAU Activity
salinasdonna@example.net,Carson-Clayton Initiative,21-01-2024,27-01-2024,,,3.0,,0.0,6.0,,,6.0,BAU Activity
sarah81@example.com,Wright PLC Solution,09-04-2023,15-04-2023,,Ready to dive in,1.0,5.0,6.0,,5.0,,3.0,Sales Activity
dwhitney@example.com,"Lopez, Ramirez and Harris Initiative",10-07-2022,16-07-2022,,,2.0,6.0,,12.0,5.0,,0.0,Sales Activity
qbender@example.com,Bailey-Jimenez Solution,31-07-2022,06-08-2022,,,1.0,4.0,5.0,5.0,10.0,6.0,,Sales Activity
grodriguez@example.org,"Hall, Copeland and Fuller Solution",05-11-2023,11-11-2023,,,2.0,10.0,,6.0,4.0,1.0,11.0,BAU Activity
twright@example.org,Ford-Gibson Project,14-05-2023,20-05-2023,,,1.0,4.0,1.0,,6.0,5.0,0.0,BAU Activity
andreaburns@example.com,Lewis PLC Project,19-11-2023,25-11-2023,,Eager to collaborate with the team,3.0,6.0,,,1.0,6.0,10.0,Sales Activity
dalton16@example.com,Weaver Group Solution,27-08-2023,02-09-2023,,Feeling optimistic about this project,,,10.0,6.0,5.0,6.0,4.0,BAU Activity
xwoodard@example.com,Hale-Aguilar Solution,24-12-2023,30-12-2023,,Feeling motivated,0.0,5.0,6.0,,,5.0,0.0,BAU Activity
ebrewer@example.net,Lyons-Harrison Initiative,04-02-2024,10-02-2024,,Looking forward to the challenge,,7.0,4.0,7.0,,,3.0,BAU Activity
martineztiffany@example.org,Lyons-Harrison Initiative,08-10-2023,14-10-2023,,,0.0,,4.0,4.0,4.0,,3.0,Sales Activity
shelleywilson@example.org,Lam-Garrison Initiative,08-10-2023,14-10-2023,,,9.0,,3.0,2.0,6.0,4.0,7.0,BAU Activity
jacquelineharrington@example.net,Nolan-Clark Initiative,04-09-2022,10-09-2022,,Can't wait to see the end result,,8.0,10.0,9.0,4.0,,2.0,Sales Activity
tfletcher@example.org,Ford-Gibson Project,10-12-2023,16-12-2023,,,,8.0,,6.0,5.0,10.0,,BAU Activity
suzannepeterson@example.com,"Lopez, Ramirez and Harris Initiative",28-08-2022,03-09-2022,,,,,2.0,4.0,,4.0,,BAU Activity
wjohnson@example.com,White-Holland Solution,11-06-2023,17-06-2023,,,1.0,,,,,4.0,0.0,BAU Activity
williamhorn@example.net,"Johnson, Pierce and Davis Project",26-03-2023,01-04-2023,,,2.0,4.0,5.0,,5.0,4.0,0.0,Sales Activity
todd03@example.com,Bailey-Jimenez Solution,13-11-2022,19-11-2022,,,11.0,5.0,,5.0,,11.0,10.0,Sales Activity
wjohnson@example.com,White-Holland Solution,08-05-2022,14-05-2022,,Looking forward to the challenge,,,4.0,9.0,10.0,,2.0,Sales Activity
melindastrong@example.com,White-Lozano Project,02-07-2023,08-07-2023,,Excited to get started!,,,,,5.0,,,BAU Activity
mackcody@example.org,"Hale, Gray and Martinez Initiative",14-01-2024,20-01-2024,,,,,3.0,6.0,,4.0,12.0,Sales Activity
rthomas@example.net,"Hale, Gray and Martinez Initiative",19-03-2023,25-03-2023,,Feeling motivated,3.0,6.0,4.0,,,,2.0,BAU Activity
elozano@example.org,Knox-Pope Initiative,06-11-2022,12-11-2022,,Feeling motivated,,4.0,4.0,,6.0,6.0,,Sales Activity
james02@example.org,"Johnson, Pierce and Davis Project",17-04-2022,23-04-2022,,,3.0,4.0,11.0,8.0,4.0,8.0,,BAU Activity
