userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
reynoldstonya@example.com,Schneider and Sons Solution,11-06-2023,17-06-2023,,Can't wait to see the end result,3.0,,1.0,6.0,1.0,4.0,2.0,BAU Activity
jeffery05@example.com,"Nguyen, Peters and Walker Initiative",14-05-2023,20-05-2023,,Hopeful for a successful outcome,2.0,7.0,2.0,4.0,4.0,5.0,1.0,Sales Activity
okim@example.org,"Stevens, Andrews and Medina Initiative",04-09-2022,10-09-2022,,Feeling motivated,0.0,6.0,3.0,5.0,5.0,,,Sales Activity
vclarke@example.net,Taylor LLC Project,05-06-2022,11-06-2022,,,,4.0,8.0,,4.0,5.0,,BAU Activity
james09@example.net,Butler-Acosta Solution,11-02-2024,17-02-2024,,Excited to get started!,2.0,3.0,9.0,1.0,6.0,4.0,1.0,BAU Activity
pmoore@example.net,Lin-Johnson Solution,06-11-2022,12-11-2022,,,,7.0,,4.0,9.0,12.0,9.0,BAU Activity
jonesdonald@example.net,"Stevens, Andrews and Medina Initiative",23-10-2022,29-10-2022,,Looking forward to the challenge,,11.0,,2.0,11.0,,,Sales Activity
cody63@example.com,Hernandez-Wells Initiative,17-09-2023,23-09-2023,,,,4.0,,6.0,3.0,0.0,1.0,Sales Activity
iaguirre@example.com,"Turner, Evans and Reed Solution",17-03-2024,23-03-2024,,,4.0,,6.0,6.0,11.0,8.0,12.0,Sales Activity
harperjennifer@example.net,"Stevens, Andrews and Medina Initiative",18-12-2022,24-12-2022,,Feeling motivated,10.0,4.0,,4.0,,9.0,,BAU Activity
aprilbaker@example.com,Hernandez-Wells Initiative,17-12-2023,23-12-2023,,,3.0,,5.0,1.0,4.0,1.0,2.0,Sales Activity
russell30@example.com,Schneider and Sons Solution,04-06-2023,10-06-2023,,Looking forward to the challenge,,4.0,5.0,9.0,0.0,,2.0,BAU Activity
kimberlyadkins@example.org,Butler-Acosta Solution,22-05-2022,28-05-2022,,Feeling optimistic about this project,,6.0,,2.0,3.0,,2.0,Sales Activity
acompton@example.net,Cabrera Inc Project,08-10-2023,14-10-2023,,,0.0,9.0,4.0,6.0,4.0,9.0,,Sales Activity
thomashodge@example.org,Brown Inc Initiative,12-11-2023,18-11-2023,,,5.0,,1.0,5.0,4.0,3.0,,BAU Activity
timothy52@example.org,"Brown, Sims and Davis Initiative",07-04-2024,13-04-2024,,,,,5.0,9.0,,0.0,,BAU Activity
masoncook@example.com,Taylor LLC Project,25-09-2022,01-10-2022,,Feeling motivated,11.0,4.0,12.0,9.0,,5.0,,Sales Activity
nsmith@example.org,Hurley Group Project,29-01-2023,04-02-2023,,,,4.0,9.0,6.0,4.0,5.0,,BAU Activity
fray@example.net,Lin-Johnson Solution,21-01-2024,27-01-2024,,Looking forward to the challenge,2.0,5.0,,6.0,,,,Sales Activity
orozcorobert@example.net,"Adams, Mcgee and Baker Initiative",08-01-2023,14-01-2023,,Can't wait to see the end result,11.0,11.0,,1.0,1.0,7.0,1.0,Sales Activity
natashamaxwell@example.com,Lindsey Inc Initiative,11-12-2022,17-12-2022,,,9.0,,2.0,1.0,5.0,7.0,3.0,BAU Activity
kellystephanie@example.org,Love Ltd Solution,14-05-2023,20-05-2023,,,11.0,6.0,4.0,8.0,5.0,9.0,2.0,Sales Activity
turnertravis@example.org,"Mckinney, Ross and Reed Solution",31-03-2024,06-04-2024,,Excited to get started!,11.0,6.0,4.0,12.0,1.0,5.0,1.0,Sales Activity
sean76@example.com,Hernandez-Wells Initiative,24-09-2023,30-09-2023,,,,,6.0,,4.0,,1.0,BAU Activity
bcameron@example.com,"Brown, Vasquez and Bush Initiative",13-08-2023,19-08-2023,,Can't wait to see the end result,2.0,,,,,6.0,,BAU Activity
sgamble@example.net,"Turner, Evans and Reed Solution",29-10-2023,04-11-2023,,,0.0,7.0,7.0,,6.0,,1.0,BAU Activity
russellmartinez@example.com,Malone-Mcclure Initiative,21-08-2022,27-08-2022,,Looking forward to the challenge,0.0,,,5.0,4.0,10.0,3.0,Sales Activity
hwelch@example.net,"Austin, Barnes and Marquez Initiative",25-12-2022,31-12-2022,,,,6.0,,4.0,,10.0,1.0,BAU Activity
katherine91@example.com,Cabrera Inc Project,31-07-2022,06-08-2022,,Looking forward to the challenge,0.0,6.0,5.0,,6.0,,,Sales Activity
mmoreno@example.com,"Jimenez, Mendez and Lewis Initiative",14-08-2022,20-08-2022,,Feeling motivated,1.0,9.0,3.0,,10.0,4.0,0.0,BAU Activity
karenwilson@example.net,Simpson-Caldwell Project,24-07-2022,30-07-2022,,,2.0,5.0,2.0,8.0,6.0,,,Sales Activity
carollarsen@example.org,"Brown, Vasquez and Bush Initiative",20-11-2022,26-11-2022,,,,5.0,4.0,7.0,4.0,,2.0,BAU Activity
matthewperez@example.org,Malone-Mcclure Initiative,12-06-2022,18-06-2022,,,11.0,,1.0,,11.0,0.0,,BAU Activity
deleonrandy@example.net,"Stevens, Andrews and Medina Initiative",11-09-2022,17-09-2022,,Eager to collaborate with the team,,,7.0,12.0,2.0,9.0,,Sales Activity
grahammark@example.com,"Gonzalez, Anderson and Walsh Project",05-06-2022,11-06-2022,,,0.0,,5.0,6.0,5.0,4.0,1.0,BAU Activity
aguilarmeghan@example.com,"Stevens, Andrews and Medina Initiative",09-04-2023,15-04-2023,,,2.0,7.0,,,4.0,,,Sales Activity
soliskathryn@example.org,"Chase, Molina and Mccoy Initiative",04-06-2023,10-06-2023,,Hopeful for a successful outcome,,,0.0,10.0,12.0,3.0,1.0,BAU Activity
cynthia54@example.net,Love Ltd Solution,11-12-2022,17-12-2022,,Hopeful for a successful outcome,5.0,,9.0,,6.0,8.0,7.0,BAU Activity
moorekyle@example.net,Brown Inc Initiative,07-05-2023,13-05-2023,,Feeling motivated,0.0,,10.0,,6.0,12.0,,Sales Activity
christopherwilliams@example.com,Gonzalez-Becker Initiative,05-03-2023,11-03-2023,,,6.0,4.0,5.0,4.0,4.0,4.0,10.0,Sales Activity
aprilnunez@example.org,Abbott-Carter Solution,09-07-2023,15-07-2023,,,0.0,1.0,11.0,6.0,4.0,4.0,0.0,BAU Activity
hjones@example.net,Austin-Clark Project,25-12-2022,31-12-2022,,,7.0,5.0,,4.0,,5.0,,Sales Activity
haleygardner@example.org,Stevenson-Johnson Project,06-11-2022,12-11-2022,,,10.0,2.0,6.0,,2.0,8.0,0.0,Sales Activity
ksmith@example.org,Taylor LLC Project,17-12-2023,23-12-2023,,,,1.0,6.0,6.0,,,,BAU Activity
brandon73@example.com,Austin-Clark Project,21-08-2022,27-08-2022,,,1.0,,,,1.0,4.0,1.0,Sales Activity
rcox@example.org,Li-Schwartz Project,24-12-2023,30-12-2023,,Excited to get started!,1.0,,6.0,,4.0,5.0,0.0,BAU Activity
acevedoamanda@example.org,"Nguyen, Peters and Walker Initiative",18-06-2023,24-06-2023,,,11.0,0.0,4.0,4.0,1.0,,0.0,BAU Activity
julia57@example.net,Martin-Ball Project,04-06-2023,10-06-2023,,,,5.0,8.0,,7.0,5.0,,BAU Activity
nponce@example.net,Simpson-Caldwell Project,30-04-2023,06-05-2023,,Feeling motivated,0.0,4.0,5.0,,5.0,,0.0,BAU Activity
rrodriguez@example.org,Moreno-Jackson Project,04-06-2023,10-06-2023,,Hopeful for a successful outcome,3.0,8.0,,,3.0,6.0,1.0,Sales Activity
michaelwells@example.net,Ward-Berg Initiative,10-12-2023,16-12-2023,,,0.0,,3.0,9.0,5.0,,,BAU Activity
maddenerika@example.net,Gonzalez-Becker Initiative,09-04-2023,15-04-2023,,,,0.0,4.0,11.0,7.0,5.0,1.0,BAU Activity
salazarjordan@example.com,Ward-Berg Initiative,03-09-2023,09-09-2023,,Feeling optimistic about this project,1.0,6.0,,11.0,8.0,4.0,,Sales Activity
lmeyer@example.com,Hurley Group Project,26-02-2023,04-03-2023,,,,,,,5.0,,1.0,BAU Activity
nlewis@example.org,Brown Inc Initiative,10-12-2023,16-12-2023,,Feeling optimistic about this project,7.0,5.0,6.0,5.0,5.0,,8.0,BAU Activity
wrightangela@example.com,Simpson-Caldwell Project,31-07-2022,06-08-2022,,Can't wait to see the end result,3.0,2.0,11.0,,10.0,5.0,2.0,BAU Activity
carlos64@example.net,Gonzalez-Becker Initiative,21-05-2023,27-05-2023,,,4.0,12.0,,4.0,5.0,11.0,,Sales Activity
calvarez@example.org,"Lang, Allen and Hayes Solution",11-02-2024,17-02-2024,,,8.0,,6.0,4.0,5.0,,,BAU Activity
dawn73@example.net,Austin-Clark Project,16-10-2022,22-10-2022,,Can't wait to see the end result,10.0,0.0,2.0,,6.0,,3.0,Sales Activity
msparks@example.com,Patrick Inc Initiative,18-09-2022,24-09-2022,,Can't wait to see the end result,0.0,5.0,,12.0,1.0,3.0,,BAU Activity
jacksonjennifer@example.org,"Jimenez, Mendez and Lewis Initiative",27-11-2022,03-12-2022,,,10.0,3.0,2.0,6.0,6.0,4.0,0.0,BAU Activity
brandonallen@example.com,Herrera Ltd Initiative,10-04-2022,16-04-2022,,Feeling motivated,2.0,,5.0,7.0,6.0,1.0,,BAU Activity
sanchezgordon@example.org,Castillo PLC Solution,31-07-2022,06-08-2022,,Can't wait to see the end result,6.0,6.0,4.0,9.0,,,1.0,BAU Activity
victoriacampbell@example.net,"Turner, Evans and Reed Solution",31-03-2024,06-04-2024,,,2.0,,10.0,,4.0,3.0,,Sales Activity
douglasrogers@example.net,"Chase, Molina and Mccoy Initiative",28-01-2024,03-02-2024,,,12.0,4.0,4.0,,6.0,,,BAU Activity
marcusstark@example.com,Snow-Lee Project,30-04-2023,06-05-2023,,,,12.0,,5.0,,,,Sales Activity
daniel87@example.com,Lin-Johnson Solution,03-03-2024,09-03-2024,,,,5.0,,6.0,4.0,4.0,,Sales Activity
ndonovan@example.org,"Donovan, Tyler and Cabrera Solution",22-01-2023,28-01-2023,,Excited to get started!,1.0,11.0,,8.0,,3.0,2.0,BAU Activity
icarey@example.org,"Turner, Evans and Reed Solution",13-11-2022,19-11-2022,,,1.0,5.0,6.0,,4.0,,2.0,BAU Activity
samantha75@example.net,Butler-Acosta Solution,29-05-2022,04-06-2022,,Eager to collaborate with the team,3.0,5.0,6.0,1.0,6.0,,3.0,Sales Activity
mlong@example.org,Malone-Mcclure Initiative,04-02-2024,10-02-2024,,,3.0,,5.0,,2.0,6.0,1.0,BAU Activity
glennhowe@example.org,Henry-Sandoval Project,05-06-2022,11-06-2022,,,3.0,4.0,2.0,4.0,6.0,,,BAU Activity
kevinhorton@example.com,"Sanchez, Jackson and Scott Initiative",03-07-2022,09-07-2022,,Excited to get started!,10.0,6.0,,8.0,6.0,,0.0,BAU Activity
lisa35@example.org,Lopez Inc Initiative,04-12-2022,10-12-2022,,,3.0,6.0,,,4.0,,1.0,BAU Activity
amy30@example.net,Hernandez-Wells Initiative,05-03-2023,11-03-2023,,Looking forward to the challenge,0.0,10.0,11.0,,,12.0,0.0,BAU Activity
jimenezjoe@example.net,Ward-Berg Initiative,28-05-2023,03-06-2023,,,0.0,4.0,9.0,4.0,12.0,12.0,2.0,Sales Activity
jeffery70@example.org,Hernandez-Wells Initiative,22-10-2023,28-10-2023,,,,4.0,4.0,5.0,6.0,,,Sales Activity
patriciacarter@example.com,"Brown, Sims and Davis Initiative",17-07-2022,23-07-2022,,Eager to collaborate with the team,,10.0,8.0,4.0,6.0,,4.0,Sales Activity
vwilliams@example.com,Taylor LLC Project,27-11-2022,03-12-2022,,,,8.0,,,,6.0,,Sales Activity
vhorton@example.com,Moreno-Jackson Project,10-03-2024,16-03-2024,,Feeling optimistic about this project,1.0,4.0,4.0,8.0,6.0,,,BAU Activity
cstewart@example.net,"Nguyen, Peters and Walker Initiative",07-05-2023,13-05-2023,,,,,,1.0,0.0,,2.0,BAU Activity
anthonyvillanueva@example.org,Herrera Ltd Initiative,23-10-2022,29-10-2022,,,7.0,11.0,,6.0,4.0,,1.0,BAU Activity
alexandergregory@example.com,"Lang, Allen and Hayes Solution",19-11-2023,25-11-2023,,Looking forward to the challenge,2.0,2.0,,5.0,1.0,8.0,2.0,BAU Activity
xdiaz@example.com,"Stevens, Andrews and Medina Initiative",29-10-2023,04-11-2023,,,,0.0,4.0,5.0,,,0.0,Sales Activity
kendra95@example.org,"Turner, Evans and Reed Solution",05-11-2023,11-11-2023,,,1.0,5.0,5.0,5.0,2.0,5.0,8.0,Sales Activity
ngeorge@example.org,Brown Inc Initiative,10-04-2022,16-04-2022,,,1.0,,,4.0,4.0,6.0,0.0,Sales Activity
acompton@example.net,Malone-Mcclure Initiative,11-02-2024,17-02-2024,,Ready to dive in,0.0,1.0,,4.0,4.0,,1.0,BAU Activity
lewismatthew@example.com,"Mckinney, Ross and Reed Solution",20-08-2023,26-08-2023,,Excited to get started!,1.0,0.0,,3.0,,3.0,,BAU Activity
spark@example.net,"Diaz, Lam and Maldonado Project",26-06-2022,02-07-2022,,Can't wait to see the end result,7.0,,6.0,4.0,,6.0,1.0,BAU Activity
plogan@example.net,"Mckinney, Ross and Reed Solution",22-10-2023,28-10-2023,,Excited to get started!,1.0,9.0,,6.0,4.0,8.0,0.0,Sales Activity
doris56@example.com,Lin-Johnson Solution,11-02-2024,17-02-2024,,,,6.0,6.0,5.0,6.0,,1.0,BAU Activity
steven09@example.com,Snow-Lee Project,14-08-2022,20-08-2022,,,,5.0,5.0,8.0,6.0,6.0,3.0,BAU Activity
ashley08@example.net,"Strickland, Roberts and Dixon Solution",25-09-2022,01-10-2022,,,12.0,6.0,,1.0,,,4.0,Sales Activity
sparker@example.org,Dalton Group Solution,09-04-2023,15-04-2023,,Looking forward to the challenge,0.0,5.0,6.0,5.0,2.0,7.0,,Sales Activity
patrickvasquez@example.org,Li-Schwartz Project,29-05-2022,04-06-2022,,Looking forward to the challenge,,9.0,,6.0,5.0,6.0,4.0,Sales Activity
briancastillo@example.com,Hurley Group Project,10-12-2023,16-12-2023,,Eager to collaborate with the team,3.0,9.0,12.0,,11.0,,0.0,BAU Activity
sethwilliams@example.org,Lindsey Inc Initiative,01-01-2023,07-01-2023,,Feeling motivated,,0.0,,,4.0,,,Sales Activity
ramirezjessica@example.com,Hernandez-Wells Initiative,02-04-2023,08-04-2023,,,0.0,6.0,5.0,0.0,4.0,0.0,3.0,BAU Activity
alfredjohnson@example.com,Ward-Berg Initiative,26-11-2023,02-12-2023,,,1.0,4.0,2.0,,,6.0,1.0,Sales Activity
matthewperez@example.org,Stevenson-Johnson Project,30-10-2022,05-11-2022,,,10.0,4.0,5.0,6.0,6.0,5.0,,Sales Activity
melissa13@example.org,Gonzalez-Becker Initiative,08-01-2023,14-01-2023,,Can't wait to see the end result,,4.0,3.0,5.0,5.0,,1.0,BAU Activity
victoria05@example.net,Love Ltd Solution,13-11-2022,19-11-2022,,Feeling optimistic about this project,,,6.0,6.0,4.0,4.0,1.0,Sales Activity
hurleymichael@example.org,Greene Inc Initiative,04-12-2022,10-12-2022,,Ready to dive in,5.0,6.0,10.0,5.0,5.0,,0.0,BAU Activity
mcdanielrichard@example.org,"Gonzalez, Anderson and Walsh Project",02-07-2023,08-07-2023,,,3.0,5.0,,5.0,5.0,10.0,0.0,Sales Activity
kendra95@example.org,"Jackson, Nguyen and Crawford Project",17-03-2024,23-03-2024,,Excited to get started!,9.0,,,0.0,,12.0,,Sales Activity
ramirezmadison@example.org,Li-Schwartz Project,13-08-2023,19-08-2023,,,12.0,,,5.0,9.0,6.0,0.0,Sales Activity
daniel70@example.com,"Nguyen, Peters and Walker Initiative",19-06-2022,25-06-2022,,Excited to get started!,,,5.0,,2.0,4.0,2.0,BAU Activity
qjones@example.com,Henry-Sandoval Project,16-04-2023,22-04-2023,,Can't wait to see the end result,3.0,4.0,5.0,,2.0,4.0,,BAU Activity
acevedoamanda@example.org,"Nguyen, Peters and Walker Initiative",18-02-2024,24-02-2024,,Ready to dive in,1.0,5.0,,,4.0,,2.0,Sales Activity
garciajonathan@example.org,"Donovan, Tyler and Cabrera Solution",10-09-2023,16-09-2023,,Ready to dive in,,,,9.0,3.0,4.0,4.0,BAU Activity
brenda51@example.com,Stevenson-Johnson Project,25-06-2023,01-07-2023,,,,8.0,9.0,7.0,4.0,5.0,4.0,BAU Activity
schultzantonio@example.com,Castillo PLC Solution,08-01-2023,14-01-2023,,,7.0,5.0,,12.0,8.0,,,Sales Activity
andres83@example.com,Brown Inc Initiative,10-03-2024,16-03-2024,,,4.0,5.0,6.0,0.0,9.0,,1.0,Sales Activity
yorozco@example.net,Castillo PLC Solution,22-05-2022,28-05-2022,,Hopeful for a successful outcome,7.0,5.0,,0.0,6.0,4.0,,BAU Activity
matthew52@example.net,Lin-Johnson Solution,24-07-2022,30-07-2022,,Hopeful for a successful outcome,,6.0,,4.0,,,,Sales Activity
james99@example.org,Lopez Inc Initiative,16-04-2023,22-04-2023,,Eager to collaborate with the team,10.0,,5.0,,12.0,5.0,,Sales Activity
whitneygardner@example.org,Scott and Sons Project,26-02-2023,04-03-2023,,,1.0,,11.0,,4.0,2.0,,Sales Activity
johnadams@example.org,Hurley Group Project,01-01-2023,07-01-2023,,Eager to collaborate with the team,5.0,10.0,10.0,,4.0,4.0,3.0,BAU Activity
annette46@example.com,"Austin, Barnes and Marquez Initiative",20-08-2023,26-08-2023,,Eager to collaborate with the team,,12.0,,4.0,0.0,4.0,8.0,Sales Activity
castillolisa@example.org,Brown Inc Initiative,22-01-2023,28-01-2023,,,1.0,10.0,4.0,,6.0,5.0,2.0,BAU Activity
jennifer65@example.net,"Turner, Evans and Reed Solution",16-10-2022,22-10-2022,,Feeling motivated,,,,5.0,4.0,6.0,7.0,BAU Activity
calvin87@example.net,Dalton Group Solution,20-11-2022,26-11-2022,,,2.0,9.0,7.0,,4.0,,0.0,BAU Activity
mendozadeborah@example.org,Harris-Nicholson Project,17-12-2023,23-12-2023,,Ready to dive in,2.0,5.0,8.0,11.0,2.0,9.0,2.0,Sales Activity
joseph09@example.net,Abbott-Carter Solution,16-04-2023,22-04-2023,,Eager to collaborate with the team,2.0,5.0,4.0,3.0,,5.0,0.0,BAU Activity
alexandrameyer@example.com,"Adams, Mcgee and Baker Initiative",05-02-2023,11-02-2023,,,2.0,0.0,,0.0,,3.0,,Sales Activity
kelsey60@example.com,"Jimenez, Mendez and Lewis Initiative",10-03-2024,16-03-2024,,Feeling motivated,2.0,4.0,4.0,,10.0,8.0,2.0,Sales Activity
tyler33@example.com,Castillo PLC Solution,19-03-2023,25-03-2023,,,3.0,,4.0,,,8.0,,Sales Activity
brianfowler@example.com,Moreno-Jackson Project,20-11-2022,26-11-2022,,,1.0,2.0,11.0,6.0,8.0,6.0,0.0,BAU Activity
andrew11@example.org,Castillo PLC Solution,26-06-2022,02-07-2022,,Eager to collaborate with the team,,0.0,,,7.0,2.0,3.0,Sales Activity
campbelltimothy@example.org,Castillo PLC Solution,22-05-2022,28-05-2022,,,1.0,0.0,10.0,,6.0,4.0,0.0,BAU Activity
warrenhuffman@example.org,Brown Inc Initiative,26-11-2023,02-12-2023,,Feeling optimistic about this project,,1.0,,,1.0,,,Sales Activity
millsdonna@example.org,"Diaz, Lam and Maldonado Project",04-09-2022,10-09-2022,,,3.0,,6.0,,7.0,,3.0,BAU Activity
jbarr@example.com,"Adams, Mcgee and Baker Initiative",04-12-2022,10-12-2022,,,,,4.0,6.0,12.0,2.0,12.0,Sales Activity
jonathanrodriguez@example.com,Ford LLC Solution,13-11-2022,19-11-2022,,,1.0,,6.0,0.0,,5.0,3.0,Sales Activity
mcdanielrobert@example.com,"Lang, Allen and Hayes Solution",28-08-2022,03-09-2022,,,,,5.0,2.0,5.0,11.0,0.0,Sales Activity
tara65@example.net,"Jimenez, Mendez and Lewis Initiative",21-05-2023,27-05-2023,,,2.0,5.0,1.0,,4.0,,,Sales Activity
matthewmatthews@example.net,Serrano and Sons Solution,19-11-2023,25-11-2023,,,,4.0,,11.0,8.0,4.0,,BAU Activity
elizabeth58@example.com,"Stevens, Andrews and Medina Initiative",19-02-2023,25-02-2023,,Ready to dive in,0.0,6.0,6.0,4.0,9.0,4.0,,BAU Activity
psimpson@example.com,"Gonzalez, Anderson and Walsh Project",27-11-2022,03-12-2022,,Eager to collaborate with the team,,2.0,,,,6.0,,Sales Activity
rday@example.net,Meyers-Nunez Project,30-04-2023,06-05-2023,,Can't wait to see the end result,5.0,11.0,,5.0,3.0,,1.0,Sales Activity
slewis@example.org,"Adams, Mcgee and Baker Initiative",26-11-2023,02-12-2023,,,,6.0,6.0,4.0,,12.0,1.0,Sales Activity
jenniferromero@example.com,"Brown, Vasquez and Bush Initiative",16-10-2022,22-10-2022,,,0.0,,4.0,12.0,,,,BAU Activity
wayala@example.net,"Stevens, Andrews and Medina Initiative",22-01-2023,28-01-2023,,Eager to collaborate with the team,,,3.0,6.0,4.0,9.0,,BAU Activity
bhull@example.org,Simpson-Caldwell Project,24-03-2024,30-03-2024,,,2.0,0.0,5.0,5.0,,4.0,8.0,Sales Activity
shannon36@example.net,Gonzalez-Becker Initiative,19-06-2022,25-06-2022,,Looking forward to the challenge,,,9.0,,,6.0,,Sales Activity
chelsea71@example.net,Lin-Johnson Solution,22-05-2022,28-05-2022,,,,4.0,5.0,8.0,7.0,5.0,2.0,Sales Activity
jimmy04@example.org,Ward-Berg Initiative,17-04-2022,23-04-2022,,,,3.0,,1.0,4.0,1.0,0.0,BAU Activity
fredericksharon@example.com,"Chase, Molina and Mccoy Initiative",17-03-2024,23-03-2024,,Feeling motivated,,,4.0,4.0,,4.0,,BAU Activity
cheyennejones@example.net,Schneider and Sons Solution,28-08-2022,03-09-2022,,Excited to get started!,2.0,,5.0,5.0,11.0,0.0,0.0,Sales Activity
evansemily@example.net,Abbott-Carter Solution,11-12-2022,17-12-2022,,Eager to collaborate with the team,1.0,5.0,1.0,4.0,,0.0,0.0,Sales Activity
amanda87@example.com,Brown Inc Initiative,16-07-2023,22-07-2023,,Excited to get started!,,,,8.0,,4.0,5.0,Sales Activity
andrew38@example.org,"Diaz, Lam and Maldonado Project",21-05-2023,27-05-2023,,,0.0,5.0,2.0,6.0,,6.0,0.0,BAU Activity
xlewis@example.net,Meyers-Nunez Project,25-02-2024,02-03-2024,,,1.0,4.0,,,0.0,,3.0,Sales Activity
cynthiamartinez@example.net,"Mckinney, Ross and Reed Solution",13-08-2023,19-08-2023,,,,5.0,,9.0,5.0,5.0,0.0,BAU Activity
ryan16@example.org,Greene Inc Initiative,08-10-2023,14-10-2023,,,,,,6.0,,2.0,12.0,Sales Activity
lewismark@example.org,Snow-Lee Project,31-03-2024,06-04-2024,,Can't wait to see the end result,2.0,12.0,,,,6.0,,Sales Activity
castanedanicole@example.com,Ford LLC Solution,15-01-2023,21-01-2023,,,6.0,4.0,5.0,6.0,4.0,5.0,0.0,Sales Activity
jade52@example.org,Scott and Sons Project,05-06-2022,11-06-2022,,,,10.0,4.0,6.0,,,1.0,BAU Activity
lisa15@example.com,Ford LLC Solution,02-10-2022,08-10-2022,,Can't wait to see the end result,,,10.0,3.0,4.0,9.0,,Sales Activity
hroberts@example.net,Harris-Nicholson Project,15-05-2022,21-05-2022,,Feeling motivated,3.0,4.0,11.0,,4.0,,,BAU Activity
shannoncurry@example.com,Castillo PLC Solution,19-03-2023,25-03-2023,,,,8.0,1.0,,5.0,6.0,1.0,Sales Activity
akelley@example.org,"Jackson, Nguyen and Crawford Project",18-02-2024,24-02-2024,,Eager to collaborate with the team,,5.0,,11.0,,4.0,,Sales Activity
clyons@example.com,"Diaz, Lam and Maldonado Project",23-04-2023,29-04-2023,,Feeling motivated,,4.0,1.0,2.0,,4.0,,BAU Activity
ysullivan@example.org,Lin-Johnson Solution,27-11-2022,03-12-2022,,Looking forward to the challenge,1.0,8.0,12.0,4.0,,6.0,,BAU Activity
meyerangela@example.com,"Adams, Mcgee and Baker Initiative",21-08-2022,27-08-2022,,,,3.0,0.0,,3.0,,6.0,BAU Activity
choward@example.net,"Mckinney, Ross and Reed Solution",09-10-2022,15-10-2022,,,1.0,,5.0,1.0,,5.0,1.0,Sales Activity
janetkramer@example.org,Simpson-Caldwell Project,28-08-2022,03-09-2022,,Hopeful for a successful outcome,1.0,6.0,4.0,2.0,6.0,,1.0,Sales Activity
kevinscott@example.com,Serrano and Sons Solution,18-06-2023,24-06-2023,,,7.0,,6.0,,4.0,,6.0,Sales Activity
perrytracy@example.org,"Adams, Mcgee and Baker Initiative",31-07-2022,06-08-2022,,,3.0,5.0,4.0,6.0,6.0,1.0,9.0,BAU Activity
meganespinoza@example.net,Schneider and Sons Solution,11-06-2023,17-06-2023,,,1.0,4.0,5.0,,,,3.0,BAU Activity
danavega@example.net,"Donovan, Tyler and Cabrera Solution",24-04-2022,30-04-2022,,,0.0,1.0,,,4.0,5.0,,BAU Activity
francisco82@example.com,"Donovan, Tyler and Cabrera Solution",10-09-2023,16-09-2023,,Feeling optimistic about this project,1.0,5.0,4.0,5.0,6.0,6.0,9.0,BAU Activity
hhouse@example.org,Stevenson-Johnson Project,07-04-2024,13-04-2024,,Excited to get started!,11.0,6.0,8.0,0.0,,,1.0,BAU Activity
